posX	posY
1427.625	400.0703125
1429.125	404.4453125
1430.625	408.4453125
1432.125	412.8203125
1433.625	416.8203125
1435.125	421.1953125
1436.625	425.1953125
1438.125	429.5703125
1439.625	432.5703125
1441.125	432.5703125
1442.625	432.5703125
1444.125	432.5703125
1445.625	432.5703125
1447.125	432.5703125
1448.625	432.5703125
1450.125	432.5703125
1451.625	432.5703125
1453.125	432.5703125
1454.625	432.5703125
1456.125	432.5703125
1457.625	432.5703125
1459.125	432.5703125
1460.625	432.5703125
1462.125	432.5703125
1463.625	432.5703125
1465.125	432.5703125
1466.625	432.5703125
1468.125	432.5703125
1469.625	432.5703125
1471.125	432.5703125
1472.625	432.5703125
1474.125	432.5703125
1475.625	432.5703125
1477.125	432.5703125
1478.625	432.5703125
1480.125	432.5703125
1481.625	432.5703125
1483.125	432.5703125
1484.625	432.5703125
1486.125	432.5703125
1487.625	432.5703125
1489.125	432.5703125
1490.625	432.5703125
1492.125	428
1493.625	424.1171875
1495.125	420.3515625
1496.625	416.703125
1498.125	413.171875
1499.625	409.7578125
1501.125	410.4609375
1502.625	411.5390625
1504.125	412.9921875
1505.625	414.8203125
1507.125	417.0234375
1508.625	419.6015625
1510.125	422.5546875
1511.625	418.8828125
1513.125	415.5859375
1514.625	412.6640625
1516.125	410.1171875
1517.625	407.9453125
1519.125	406.1484375
1520.625	404.7265625
1522.125	403.6796875
1523.625	403.0078125
1525.125	402.7109375
1526.625	402.7890625
1528.125	403.2421875
1529.625	404.0703125
1531.125	405.2734375
1532.625	406.8515625
1534.125	408.8046875
1535.625	411.1328125
1537.125	413.8359375
1538.625	416.9140625
1540.125	420.3671875
1541.625	424.1953125
1543.125	428.3984375
1544.625	424.3984375
1546.125	420.7734375
1547.625	417.5234375
1549.125	414.6484375
1550.625	412.1484375
1552.125	410.0234375
1553.625	408.2734375
1555.125	406.8984375
1556.625	405.8984375
1558.125	405.2734375
1559.625	405.0234375
1561.125	405.1484375
1562.625	405.6484375
1564.125	406.5234375
1565.625	407.7734375
1567.125	409.3984375
1568.625	411.3984375
1570.125	413.7734375
1571.625	416.5234375
1573.125	419.6484375
1574.625	423.1484375
1576.125	427.0234375
1577.625	431.2734375
1579.125	432.2734375
1580.625	432.2734375
1582.125	432.2734375
1583.625	432.2734375
1585.125	432.2734375
1586.625	432.2734375
1588.125	432.2734375
1589.625	432.2734375
1591.125	432.2734375
1592.625	432.2734375
1594.125	432.2734375
1595.625	432.2734375
1597.125	432.2734375
1598.625	432.2734375
1600.125	432.2734375
1601.625	432.2734375
1603.125	432.2734375
1604.625	432.2734375
1606.125	432.2734375
1607.625	432.2734375
1609.125	432.2734375
1610.625	432.2734375
1612.125	432.2734375
1613.625	432.2734375
1615.125	432.2734375
1616.625	432.2734375
1618.125	432.2734375
1619.625	432.2734375
1621.125	432.2734375
1622.625	432.2734375
1624.125	432.2734375
1625.625	432.2734375
1627.125	432.2734375
1628.625	432.2734375
1630.125	432.2734375
1631.625	428
1633.125	424.1171875
1634.625	420.3515625
1636.125	416.703125
1637.625	413.171875
1639.125	409.7578125
1640.625	406.4609375
1642.125	403.28125
1643.625	400.21875
1645.125	397.2734375
1646.625	394.4453125
1648.125	391.734375
1649.625	389.3984375
1651.125	387.4375
1652.625	385.8515625
1654.125	384.640625
1655.625	383.8046875
1657.125	383.34375
1658.625	383.2578125
1660.125	383.546875
1661.625	384.2109375
1663.125	385.25
1664.625	386.6640625
1666.125	388.453125
1667.625	390.6171875
1669.125	393.15625
1670.625	396.0703125
1672.125	399.359375
1673.625	403.0234375
1675.125	407.0625
1676.625	411.4765625
1678.125	415.4765625
1679.625	419.8515625
1681.125	423.8515625
1682.625	428.2265625
1684.125	432.2265625
1685.625	432.2265625
1687.0625	432.2265625
1688.4375	432.2265625
1689.8125	432.2265625
1691.125	432.2265625
1692.4375	432.2265625
1693.6875	432.2265625
1694.875	432.2265625
1696.0625	432.2265625
1697.1875	432.2265625
1698.3125	432.2265625
1699.375	432.2265625
1700.375	432.2265625
1701.375	432.2265625
1702.3125	432.2265625
1703.25	432.2265625
1704.125	432.2265625
1704.9375	432.2265625
1705.75	432.2265625
1706.5	432.2265625
1707.3125	432.2265625
1708.125	432.2265625
1709	432.2265625
1709.9375	432.2265625
1710.875	432.2265625
1711.875	432.2265625
1712.875	432.2265625
1713.9375	432.2265625
1715.0625	432.2265625
1716.1875	432.2265625
1717.375	432.2265625
1718.5625	432.2265625
1719.8125	432.2265625
1721.125	432.2265625
1722.4375	432.2265625
1723.8125	432.2265625
1725.1875	432.2265625
1726.625	432.2265625
1728.125	432.2265625
1729.625	432.2265625
1731.125	432.2265625
1732.625	432.2265625
1734.125	432.2265625
1735.625	432.2265625
1737.125	432.2265625
1738.625	432.2265625
1740.125	432.2265625
1741.625	432.2265625
1743.125	432.2265625
1744.625	432.2265625
1746.125	432.2265625
1747.625	432.2265625
1749.125	432.2265625
1750.625	432.2265625
1752.125	432.2265625
1753.625	428
1755.125	424.1171875
1756.625	420.3515625
1758.125	416.703125
1759.625	413.171875
1761.125	409.7578125
1762.625	406.4609375
1764.125	403.28125
1765.625	400.21875
1767.125	397.2734375
1768.625	394.4453125
1770.125	391.734375
1771.625	389.140625
1773.125	386.6640625
1774.625	384.3046875
1776.125	382.0625
1777.625	379.9375
1778.125	377.9296875
1778.125	376.0390625
1778.125	374.265625
1778.1875	372.609375
1778.3125	371.0703125
1778.4375	369.6484375
1778.625	368.34375
1778.8125	367.15625
1779.0625	366.0859375
1779.375	365.390625
1779.6875	365.0703125
1780.0625	365.125
1780.4375	365.5546875
1780.875	366.359375
1781.3125	367.5390625
1781.8125	368.09375
1782.375	368.09375
1782.9375	368.09375
1783.5625	368.09375
1784.1875	368.09375
1784.875	368.09375
1785.625	368.09375
1786.375	368.09375
1787.1875	368.09375
1788	368.09375
1788.875	368.09375
1789.8125	368.09375
1790.75	368.09375
1791.75	368.09375
1792.75	368.09375
1793.8125	368.09375
1794.9375	368.09375
1796.0625	368.09375
1797.25	368.09375
1798.4375	368.09375
1799.6875	368.09375
1801	364
1802.3125	360.1171875
1803.6875	356.3515625
1805.0625	352.703125
1806.5	349.171875
1808	345.7578125
1809.5	342.4609375
1811	339.28125
1812.5	336.21875
1814	333.2734375
1815.5	330.4453125
1817	327.734375
1818.5	325.140625
1820	322.6640625
1821.5	320.3046875
1823	318.0625
1824.5	315.9375
1826	313.9296875
1827.5	312.0390625
1829	310.265625
1830.5	308.609375
1832	307.0703125
1833.5	305.6484375
1835	304.34375
1836.5	303.15625
1838	302.0859375
1839.5	301.1328125
1841	300.296875
1842.5	299.578125
1844	298.9765625
1845.5	298.4921875
1847	298.125
1848.5	297.875
1850	297.7421875
1851.5	297.7265625
1853	297.828125
1854.5	298.3046875
1856	299.15625
1857.5	300.3828125
1859	301.984375
1860.5	303.9609375
1862	306.3125
1863.5	309.0390625
1865	312.140625
1866.5	315.6171875
1868	319.46875
1869.5	323.6953125
1871	327.6953125
1872.5	332.0703125
1874	336.0703125
1875.5	340.4453125
1877	344.4453125
1878.5	348.8203125
1880	352.8203125
1881.5	357.1953125
1883	361.1953125
1884.5	365.5703125
1886	368.5703125
1887.5	368.5703125
1889	368.5703125
1890.5	368.5703125
1892	368.5703125
1893.5	368.5703125
1895	368.5703125
1896.5	368.5703125
1898	368.5703125
1899.5	368.5703125
1901	364
1902.5	360.1171875
1904	356.3515625
1905.5	352.703125
1907	349.171875
1908.5	345.7578125
1910	342.4609375
1911.5	339.28125
1913	336.21875
1914.5	333.2734375
1916	330.4453125
1917.5	327.734375
1919	325.140625
1920.5	322.6640625
1922	320.3046875
1922.5	318.0625
1922.5	315.9375
1922.5625	313.9296875
1922.625	312.0390625
1922.75	310.265625
1922.9375	308.609375
1923.125	307.0703125
1923.375	305.6484375
1923.625	304.34375
1923.9375	303.15625
1924.3125	302.0859375
1924.6875	301.1328125
1925.125	300.296875
1925.5625	299.578125
1926.0625	298.9765625
1926.625	298.4921875
1927.1875	298.125
1927.8125	297.875
1928.4375	297.7421875
1929.125	297.7265625
1929.875	297.828125
1930.625	298.3046875
1931.4375	299.15625
1932.25	300.3828125
1933.125	301.984375
1934	303.9609375
1934.9375	304.3125
1935.9375	304.3125
1936.9375	304.3125
1938	304.3125
1939.0625	304.3125
1940.1875	304.3125
1941.375	304.3125
1942.5625	304.3125
1943.8125	304.3125
1945.0625	304.3125
1946.375	304.3125
1947.75	304.3125
1949.125	304.3125
1950.5625	304.3125
1952	304.3125
1953.5	304.3125
1955	304.3125
1956.5	304.3125
1958	304.3125
1959.5	304.3125
1961	304.3125
1962.5	304.3125
1964	304.3125
1965.5	304.3125
1967	304.3125
1968.5	304.3125
1970	304.3125
1971.5	304.3125
1973	300
1974.5	296.1171875
1976	292.3515625
1977.5	288.703125
1979	285.171875
1980.5	281.7578125
1982	278.4609375
1983.5	275.28125
1985	272.21875
1986.5	269.2734375
1988	266.4453125
1989.5	263.734375
1991	261.140625
1992.5	258.6640625
1994	256.3046875
1995.5	254.0625
1997	251.9375
1998.5	249.9296875
2000	248.0390625
2001.5	246.265625
2003	244.609375
2004.5	243.0703125
2006	241.6484375
2007.5	240.34375
2009	239.15625
2010.5	238.0859375
2012	237.1328125
2013.5	236.296875
2015	235.578125
2016.5	234.9765625
2018	234.4921875
2019.5	234.125
2021	233.875
2022.5	233.7421875
2024	233.7265625
2025.5	233.828125
2027	234.3046875
2028.5	235.15625
2030	236.3828125
2031.5	237.984375
2033	239.9609375
2034.5	242.3125
2036	245.0390625
2037.5	248.140625
2039	251.6171875
2040.5	255.46875
2042	259.6953125
2043.5	263.6953125
2045	268.0703125
2046.5	272.0703125
2048	276.4453125
2049.5	280.4453125
2051	284.8203125
2052.5	288.8203125
2054	293.1953125
2055.5	297.1953125
2057	301.5703125
2058.5	304.5703125
2060	304.5703125
2061.5	304.5703125
2063	304.5703125
2064.5	304.5703125
2066	304.5703125
2067.5	304.5703125
2069	304.5703125
2070.5	304.5703125
2072	304.5703125
2073.5	304.5703125
2075	304.5703125
2076.5	304.5703125
2078	304.5703125
2079.5	304.5703125
2081	304.5703125
2082.5	304.5703125
2084	304.5703125
2085.5	304.5703125
2087	304.5703125
2088.5	304.5703125
2090	304.5703125
2091.5	304.5703125
2093	304.5703125
2094.5	304.5703125
2096	304.5703125
2097.5	304.5703125
2099	300
2100.5	296.1171875
2102	292.3515625
2103.5	288.703125
2105	285.171875
2106.5	281.7578125
2108	278.4609375
2109.5	275.28125
2111	272.21875
2112.5	269.2734375
2114	266.4453125
2115.5	263.734375
2117	261.140625
2118.5	258.6640625
2120	256.3046875
2121.5	254.0625
2123	251.9375
2124.5	249.9296875
2126	248.0390625
2127.5	246.265625
2129	244.609375
2130.5	243.0703125
2132	241.6484375
2133.5	240.34375
2135	239.15625
2136.5	238.0859375
2138	237.1328125
2139.5	236.296875
2141	235.578125
2142.5	234.9765625
2144	234.4921875
2145.5	234.125
2147	233.875
2148.5	233.7421875
2150	233.7265625
2151.5	234.0859375
2153	234.8203125
2154.5	235.9296875
2156	237.4140625
2157.5	239.2734375
2159	241.5078125
2160.5	244.1171875
2162	247.1015625
2163.5	250.4609375
2165	254.1953125
2166.5	258.3046875
2168	262.7890625
2169.5	266.7890625
2171	271.1640625
2172.5	275.1640625
2174	279.5390625
2175.5	283.5390625
2177	287.9140625
2178.5	291.9140625
2180	296.2890625
2181.5	300.2890625
2183	304.6640625
2184.5	308.6640625
2186	313.0390625
2187.5	317.0390625
2189	321.4140625
2190.5	325.4140625
2192	329.7890625
2193.5	333.7890625
2195	338.1640625
2196.5	342.1640625
2198	346.5390625
2199.5	350.5390625
2201	354.9140625
2202.5	358.9140625
2204	363.2890625
2205.5	367.2890625
2207	371.6640625
2208.5	375.6640625
2210	380.0390625
2211.5	384.0390625
2213	388.4140625
2214.5	392.4140625
2216	396.7890625
2217.5	400.7890625
2219	405.1640625
2220.5	409.1640625
2222	413.5390625
2223.5	417.5390625
2225	421.9140625
2226.5	425.9140625
2227	430.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226	432.2890625
2226.0625	432.2890625
2226.125	432.2890625
2226.25	432.2890625
2226.375	432.2890625
2226.5625	432.2890625
2226.8125	432.2890625
2226.0625	428
2226.0625	424.125
2226.125	420.375
2226.1875	416.75
2226.3125	413.25
2226.5	409.875
2226.6875	406.625
2226.9375	403.5
2226.1875	400.5
2226.1875	397.625
2226.25	394.875
2226.375	392.25
2226.5	389.75
2226.6875	387.375
2226.875	385.125
2226.125	383
2226.125	381
2226.1875	379.125
2226.25	377.375
2226.375	375.75
2226.5	374.25
2226.6875	372.875
2226.9375	371.625
2227.1875	370.5
2227.5	369.5
2227.8125	368.625
2228.1875	367.875
2228.625	367.25
2229.0625	366.75
2229.5625	366.375
2230.0625	366.125
2230.625	366
2231.1875	366.3125
2231.8125	367.0625
2232.5	368.25
2233.1875	368.25
2233.9375	368.25
2234.6875	368.25
2235.5	368.25
2236.375	368.25
2237.25	368.25
2238.1875	368.25
2239.125	368.25
2240.125	368.25
2241.1875	368.25
2242.25	368.25
2243.375	368.25
2244.5	364
2245.6875	360.1171875
2246.9375	356.3515625
2248.1875	352.703125
2249.5	349.171875
2250.8125	345.7578125
2252.1875	342.4609375
2253.625	339.28125
2255.0625	336.21875
2256.5625	333.2734375
2258.0625	330.4453125
2259.5625	327.734375
2261.0625	325.140625
2262.5625	322.6640625
2264.0625	320.3046875
2265.5625	318.0625
2267.0625	315.9375
2268.5625	313.9296875
2270.0625	312.0390625
2271.5625	310.265625
2273.0625	308.609375
2274.5625	307.0703125
2276.0625	305.6484375
2277.5625	304.34375
2279.0625	303.15625
2280.5625	302.0859375
2282.0625	301.1328125
2283.5625	300.296875
2285.0625	299.578125
2286.5625	298.9765625
2288.0625	298.4921875
2289.5625	298.125
2291.0625	297.875
2292.5625	297.7421875
2294.0625	297.7265625
2295.5625	297.828125
2297.0625	298.3046875
2298.5625	299.15625
2300.0625	300.3828125
2301.5625	301.984375
2303.0625	303.9609375
2304.5625	306.3125
2306.0625	309.0390625
2307.5625	312.140625
2309.0625	315.6171875
2310.5625	319.46875
2312.0625	323.6953125
2313.5625	327.6953125
2315.0625	332.0703125
2316.5625	336.0703125
2318.0625	340.4453125
2319.5625	344.4453125
2321.0625	348.8203125
2322.5625	352.8203125
2324.0625	357.1953125
2325.5625	361.1953125
2327.0625	365.5703125
2328.5625	369.5703125
2330.0625	373.9453125
2331.5625	377.9453125
2333.0625	382.3203125
2334.5625	386.3203125
2336.0625	390.6953125
2337.5625	394.6953125
2339.0625	399.0703125
2340.5625	403.0703125
2342.0625	407.4453125
2343.5625	411.4453125
2345.0625	415.8203125
2346.5625	419.8203125
2348.0625	424.1953125
2349.5625	428.1953125
2351.0625	432.5703125
2352.5625	432.5703125
2354.0625	432.5703125
2354.5625	432.5703125
2354.5625	432.5703125
2354.625	432.5703125
2354.6875	432.5703125
2354.8125	432.5703125
2354.9375	432.5703125
2354.125	432.5703125
2354.125	432.5703125
2354.125	432.5703125
2354.1875	428
2354.3125	424.125
2354.4375	420.375
2354.625	416.75
2354.8125	413.25
2355.0625	409.875
2355.375	406.625
2355.6875	403.5
2356.0625	400.5
2356.4375	397.625
2356.875	394.875
2357.375	392.25
2357.875	389.75
2358.4375	387.375
2359	385.4375
2359.625	383.9375
2360.3125	382.875
2361	382.25
2361.75	382.0625
2362.5	382.3125
2363.3125	383
2364.1875	384.125
2365.0625	385.6875
2366	387.6875
2366.9375	390.125
2367.9375	393
2369	396.3125
2370.0625	400.0625
2371.1875	404.25
2371.3125	408.25
2370.3125	412.6875
2370.3125	416.6875
2370.375	416.6875
2370.4375	416.6875
2370.5625	416.6875
2370.75	416.6875
2370.9375	416.6875
2370.1875	416.6875
2370.1875	416.6875
2370.1875	416.6875
2370.25	416.6875
2370.375	416.6875
2370.5	416.6875
2370.6875	416.6875
2370.875	416.6875
2370.125	416.6875
2370.125	412
2370.1875	408.125
2370.25	404.375
2370.375	400.75
2370.5	397.25
2370.6875	393.875
2370.9375	390.625
2371.1875	387.5
2371.5	384.5
2371.8125	381.625
2372.1875	378.875
2372.625	376.25
2373.0625	373.75
2373.5625	371.375
2374.0625	369.125
2374.625	367
2375.25	365
2375.875	363.125
2376.5625	361.375
2377.25	359.75
2378	358.25
2378.75	356.875
2379.5625	355.625
2380.4375	354.5
2381.3125	353.5
2382.25	352.625
2383.1875	351.875
2384.1875	351.25
2385.25	350.75
2386.3125	350.375
2387.4375	350.125
2388.5625	350
2389.75	350
2391	350.4375
2392.25	351.3125
2393.5625	352.625
2394.875	354.375
2396.25	356.5625
2397.6875	359.1875
2399.125	362.25
2400.625	365.75
2402.125	369.6875
2403.625	374.0625
2404.125	378.0625
2403.125	382.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.125	384.5
2402.1875	384.5
2402.25	384.5
2402.375	384.5
2402.5625	384.5
2402.75	384.5
2402	384.5
2402	380
2402	376.125
2402.0625	372.375
2402.125	368.75
2402.25	365.25
2402.4375	361.875
2402.625	358.625
2402.875	355.5
2403.125	352.5
2403.4375	349.9375
2403.8125	347.8125
2404.1875	346.125
2404.625	344.875
2405.0625	344.0625
2405.5625	343.6875
2406.125	343.75
2406.6875	344.25
2407.3125	345.1875
2407.9375	346.5625
2408.5625	348.375
2409.1875	350.625
2409.8125	353.3125
2410.4375	356.4375
2411.0625	360
2411.6875	364
2412.3125	368.4375
2412.9375	368.4375
2413.5	368.4375
2414.0625	368.4375
2414.5625	368.4375
2415	368.4375
2415.4375	368.4375
2415.8125	368.4375
2416.1875	368.4375
2416.5	368.4375
2416.75	368.4375
2417	368.4375
2417.1875	368.4375
2417.4375	368.4375
2417.6875	368.4375
2418	368.4375
2418.375	368.4375
2418.75	368.4375
2419.1875	368.4375
2419.625	368.4375
2420.125	368.4375
2420.6875	364
2421.25	360.125
2421.875	356.375
2422.5	352.75
2423.1875	349.25
2423.9375	345.875
2424.6875	342.625
2425.5	339.5
2426.3125	336.5
2427.1875	333.625
2428.125	330.875
2429.0625	328.25
2430.0625	325.75
2431.0625	323.375
2432.125	321.125
2433.25	319
2434.375	317
2435.5625	315.125
2436.75	313.375
2438	311.75
2439.25	310.25
2440.5625	308.875
2441.9375	307.625
2443.3125	306.5
2444.75	305.5
2446.1875	304.625
2447.6875	303.875
2449.1875	303.25
2450.6875	302.75
2452.1875	302.375
2453.6875	302.125
2455.1875	302
2456.6875	302
2458.1875	302.4375
2459.6875	303.3125
2461.1875	304.625
2462.6875	306.375
2464.1875	308.5625
2465.6875	311.1875
2467.1875	314.25
2468.6875	317.75
2470.1875	321.6875
2471.6875	326.0625
2473.1875	330.0625
2474.6875	334.5
2476.1875	338.5
2477.6875	342.9375
2479.1875	346.9375
2480.6875	351.375
2482.1875	355.375
2483.6875	359.8125
2485.1875	363.8125
2486.6875	368.25
2488.1875	368.25
2489.6875	368.25
2491.1875	368.25
2492.6875	368.25
2494.1875	368.25
2495.6875	368.25
2497.1875	368.6875
2498.6875	369.5625
2500.1875	370.875
2501.6875	372.625
2503.1875	374.8125
2504.6875	377.4375
2506.1875	380.5
2507.6875	384
2509.1875	384
2510.6875	384
2512.1875	384.4375
2513.6875	385.3125
2515.1875	386.625
2516.6875	388.375
2518.1875	390.5625
2519.6875	393.1875
2521.1875	396.25
2522.6875	399.75
2524.1875	400.6875
2525.6875	400.6875
2527.1875	400.6875
2528.6875	401.125
2530.1875	402
2531.6875	403.3125
2533.1875	405.0625
2534.6875	407.25
2536.1875	409.875
2537.6875	412.9375
2539.1875	416.4375
2540.6875	416.4375
2542.1875	416.4375
2543.6875	416.4375
2545.1875	416.875
2546.6875	417.75
2548.1875	419.0625
2549.6875	420.8125
2551.1875	423
2552.6875	425.625
2554.1875	428.6875
2555.6875	432.1875
2557.1875	432.1875
2558.6875	432.1875
2560.1875	432.1875
2561.6875	432.1875
2563.1875	432.1875
2564.6875	432.1875
2566.1875	432.1875
2567.6875	432.1875
2569.1875	432.1875
2570.6875	432.1875
2572.1875	432.1875
2573.6875	432.1875
2575.1875	428
2576.6875	424.1171875
2578.1875	420.3515625
2579.6875	416.703125
2581.1875	413.171875
2582.6875	409.7578125
2584.1875	406.4609375
2585.6875	403.28125
2587.1875	400.21875
2588.6875	397.2734375
2590.1875	394.4453125
2591.6875	391.734375
2593.1875	389.140625
2594.6875	386.6640625
2596.1875	384.3046875
2597.6875	382.0625
2599.1875	379.9375
2600.6875	377.9296875
2602.1875	376.0390625
2603.6875	374.265625
2605.1875	372.609375
2606.6875	371.0703125
2608.1875	369.6484375
2609.6875	368.34375
2611.1875	367.15625
2612.6875	366.0859375
2614.1875	365.1328125
2615.6875	364.296875
2617.1875	363.578125
2618.6875	362.9765625
2620.1875	362.4921875
2621.6875	362.125
2623.1875	361.875
2624.6875	361.7421875
2626.1875	361.7265625
2627.6875	361.828125
2629.1875	362.3046875
2630.6875	363.15625
2632.1875	364.3828125
2633.6875	365.984375
2635.1875	367.9609375
2636.6875	370.3125
2638.1875	373.0390625
2639.6875	376.140625
2641.1875	379.6171875
2642.6875	383.46875
2644.1875	387.6953125
2645.6875	391.6953125
2647.1875	396.0703125
2648.6875	400.0703125
2650.1875	404.4453125
2651.6875	408.4453125
2653.1875	412.8203125
2654.6875	416.8203125
2656.1875	421.1953125
2657.6875	425.1953125
2659.1875	429.5703125
2660.6875	432.5703125
2662.125	432.5703125
2663.5	432.5703125
2664.875	432.5703125
2666.1875	432.5703125
2667.5	432.5703125
2668.75	432.5703125
2669.9375	432.5703125
2671.125	432.5703125
2672.25	432.5703125
2673.375	432.5703125
2674.4375	432.5703125
2675.4375	432.5703125
2676.4375	432.5703125
2677.375	432.5703125
2678.3125	432.5703125
2679.1875	432.5703125
2680.0625	432.5703125
2680.875	432.5703125
2681.625	432.5703125
2682.375	432.5703125
2683.0625	432.5703125
2683.75	432.5703125
2684.4375	428
2685.125	424.125
2685.8125	420.375
2686.5	416.75
2687.1875	413.25
2687.875	409.875
2688.5625	408.625
2689.25	410.5
2689.9375	412.8125
2690.625	415.5625
2691.3125	418.75
2692	422.375
2692.6875	426.4375
2693.375	430.4375
2694.0625	432.875
2694.6875	432.875
2695.25	432.875
2695.8125	432.875
2696.3125	432.875
2696.8125	432.875
2697.25	432.875
2697.625	432.875
2698	432.875
2698.3125	432.875
2698.625	432.875
2698.875	432.875
2699.0625	432.875
2699.25	432.875
2699.375	432.875
2699.5	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5625	432.875
2699.5	432.875
2699.375	432.875
2699.25	432.875
2699.0625	432.875
2698.875	432.875
2698.625	432.875
2698.3125	432.875
2698	432.875
2697.625	432.875
2697.25	432.875
2696.8125	432.875
2696.3125	432.875
2695.8125	432.875
2695.25	432.875
2694.6875	432.875
2694.0625	432.875
2693.375	432.875
2692.6875	432.875
2691.9375	432.875
2691.1875	432.875
2690.375	432.875
2689.5	432.875
2688.625	432.875
2687.6875	432.875
2686.75	432.875
2685.75	432.875
2684.6875	432.875
2683.625	432.875
2682.5	432.875
2681.375	432.875
2680.1875	432.875
2679	432.875
2677.75	432.875
2676.4375	432.875
2675.125	432.875
2673.75	432.875
2672.375	432.875
2670.9375	432.875
2669.4375	432.875
2667.9375	432.875
2666.4375	432.875
2664.9375	432.875
2663.4375	432.875
2661.9375	432.875
2660.5	432.875
2659.125	432.875
2657.75	432.875
2656.4375	432.875
2655.25	428
2654.125	424.1171875
2653.0625	420.3515625
2652.0625	416.703125
2651.125	413.171875
2650.25	409.7578125
2649.5	406.4609375
2648.8125	403.28125
2648.1875	400.21875
2647.625	397.2734375
2647.125	394.4453125
2646.75	391.734375
2646.4375	389.140625
2646.1875	386.6640625
2646	384.3046875
2645.875	382.0625
2645.875	379.9375
2645.9375	377.9296875
2646	376.0390625
2646.125	374.265625
2646.3125	372.609375
2646.5	371.0703125
2646.75	369.6484375
2647	368.34375
2647.3125	367.15625
2647.625	366.0859375
2648	365.1328125
2648.4375	364.296875
2648.875	363.578125
2649.375	362.9765625
2649.875	362.4921875
2650.4375	362.125
2651.0625	361.875
2651.6875	361.7421875
2652.375	361.7265625
2653.0625	361.828125
2653.8125	362.3046875
